timestamp,open,high,low,close,volume
2026-02-20 12:48:00,22589.49,22590.53,22587.06,22587.41,48529
2026-02-20 12:49:00,22589.34,22607.02,22582.81,22587.27,36301
2026-02-20 12:50:00,22587.09,22607.73,22579.79,22586.22,66391
2026-02-20 12:51:00,22589.58,22594.0,22577.73,22582.28,66283
2026-02-20 12:52:00,22581.52,22583.18,22576.87,22581.55,39852
2026-02-20 12:53:00,22580.25,22590.04,22575.96,22576.23,42300
2026-02-20 12:54:00,22576.7,22589.14,22569.87,22572.52,58335
2026-02-20 12:55:00,22568.53,22571.52,22558.25,22568.07,37903
2026-02-20 12:56:00,22571.42,22574.77,22559.67,22565.31,49442
2026-02-20 12:57:00,22566.43,22569.87,22562.12,22569.26,40793
2026-02-20 12:58:00,22569.6,22580.91,22559.77,22560.66,40960
2026-02-20 12:59:00,22559.19,22569.6,22550.46,22559.71,56091
2026-02-20 13:00:00,22557.53,22560.06,22542.18,22551.88,51417
2026-02-20 13:01:00,22556.52,22559.67,22545.92,22547.46,46908
2026-02-20 13:02:00,22547.73,22548.95,22542.06,22547.73,59567
2026-02-20 13:03:00,22546.16,22556.81,22530.23,22544.92,55079
2026-02-20 13:04:00,22542.71,22559.94,22535.58,22538.69,74929
2026-02-20 13:05:00,22538.68,22545.39,22532.89,22533.54,49011
2026-02-20 13:06:00,22535.38,22537.7,22530.44,22532.58,53216
2026-02-20 13:07:00,22531.24,22539.18,22525.99,22527.39,42442
2026-02-20 13:08:00,22528.46,22535.65,22524.81,22525.04,49908
2026-02-20 13:09:00,22527.21,22531.01,22521.98,22522.18,58177
2026-02-20 13:10:00,22524.96,22552.83,22524.88,22548.37,36881
2026-02-20 13:11:00,22546.24,22555.24,22541.36,22552.8,48130
2026-02-20 13:12:00,22552.91,22557.15,22552.15,22552.71,54865
2026-02-20 13:13:00,22552.84,22637.72,22552.31,22637.71,48559
2026-02-20 13:14:00,22635.29,22640.09,22619.36,22631.61,62187
2026-02-20 13:15:00,22631.18,22646.28,22629.99,22634.35,46629
2026-02-20 13:16:00,22633.12,22636.12,22630.02,22633.7,51704
2026-02-20 13:17:00,22634.02,22641.99,22630.53,22641.97,61906
2026-02-20 13:18:00,22643.87,22655.75,22621.57,22642.0,59343
2026-02-20 13:19:00,22639.27,22647.23,22629.91,22645.43,31980
2026-02-20 13:20:00,22646.51,22658.02,22641.9,22651.95,24089
2026-02-20 13:21:00,22650.86,22663.41,22639.03,22660.28,51833
2026-02-20 13:22:00,22660.25,22664.88,22657.32,22658.28,40269
2026-02-20 13:23:00,22660.67,22661.94,22660.39,22660.61,40667
2026-02-20 13:24:00,22659.72,22669.31,22658.34,22662.23,67117
2026-02-20 13:25:00,22659.49,22673.53,22647.72,22660.62,47906
2026-02-20 13:26:00,22659.28,22677.0,22654.44,22668.68,68260
2026-02-20 13:27:00,22670.04,22675.2,22652.78,22671.3,43942
2026-02-20 13:28:00,22672.78,22675.18,22656.85,22667.26,65615
2026-02-20 13:29:00,22667.32,22677.96,22663.64,22671.93,43222
2026-02-20 13:30:00,22675.96,22682.51,22673.03,22681.42,51846
2026-02-20 13:31:00,22678.73,22694.32,22669.12,22686.55,43431
2026-02-20 13:32:00,22684.46,22688.75,22671.98,22681.47,57189
2026-02-20 13:33:00,22683.46,22689.52,22669.16,22680.53,65013
2026-02-20 13:34:00,22679.88,22688.61,22669.26,22686.6,55562
2026-02-20 13:35:00,22687.51,22704.83,22679.62,22684.77,59278
2026-02-20 13:36:00,22684.88,22689.7,22672.66,22687.55,55078
2026-02-20 13:37:00,22688.63,22700.23,22685.71,22691.65,41607
2026-02-20 13:38:00,22689.56,22705.29,22672.49,22688.94,38967
2026-02-20 13:39:00,22688.5,22691.91,22686.04,22689.7,58157
2026-02-20 13:40:00,22691.42,22696.09,22676.39,22677.73,52825
2026-02-20 13:41:00,22677.23,22690.09,22670.71,22674.64,57348
2026-02-20 13:42:00,22675.97,22685.35,22673.18,22674.63,37031
2026-02-20 13:43:00,22675.43,22680.64,22666.41,22670.64,55863
2026-02-20 13:44:00,22673.12,22678.34,22670.65,22678.17,67022
2026-02-20 13:45:00,22678.65,22699.46,22668.92,22673.44,32392
2026-02-20 13:46:00,22674.95,22678.0,22662.36,22672.68,56731
2026-02-20 13:47:00,22672.4,22684.0,22670.73,22674.21,41494
2026-02-20 13:48:00,22673.05,22685.68,22659.69,22680.97,53946
2026-02-20 13:49:00,22678.58,22682.14,22666.66,22676.23,43902
2026-02-20 13:50:00,22675.96,22682.0,22669.68,22681.88,56482
2026-02-20 13:51:00,22681.64,22686.28,22674.54,22682.92,45625
2026-02-20 13:52:00,22684.36,22687.35,22666.18,22680.0,46003
2026-02-20 13:53:00,22680.45,22690.31,22669.1,22682.85,32391
2026-02-20 13:54:00,22679.8,22694.74,22675.38,22684.64,75581
2026-02-20 13:55:00,22683.51,22684.99,22670.9,22683.24,70060
2026-02-20 13:56:00,22687.36,22697.03,22676.33,22684.52,55925
2026-02-20 13:57:00,22686.08,22690.49,22677.43,22683.98,49966
2026-02-20 13:58:00,22683.64,22689.06,22678.07,22685.43,59553
2026-02-20 13:59:00,22685.61,22700.9,22676.47,22689.08,48063
2026-02-20 14:00:00,22687.65,22711.36,22686.98,22696.43,48782
2026-02-20 14:01:00,22699.46,22704.5,22684.28,22692.47,68540
2026-02-20 14:02:00,22694.91,22706.67,22693.1,22702.01,40405
2026-02-20 14:03:00,22701.27,22709.98,22680.12,22695.2,65432
2026-02-20 14:04:00,22694.22,22704.55,22693.1,22695.59,32315
2026-02-20 14:05:00,22696.24,22700.12,22692.51,22698.94,34052
2026-02-20 14:06:00,22699.97,22705.33,22690.61,22701.07,21277
2026-02-20 14:07:00,22701.01,22715.19,22686.29,22699.58,45429
2026-02-20 14:08:00,22698.38,22703.49,22690.39,22699.74,53017
2026-02-20 14:09:00,22701.27,22711.09,22697.97,22698.77,47963
2026-02-20 14:10:00,22697.01,22704.04,22695.2,22697.42,53673
2026-02-20 14:11:00,22699.25,22708.24,22687.31,22701.81,47288
2026-02-20 14:12:00,22701.77,22710.22,22682.37,22704.24,58840
2026-02-20 14:13:00,22705.71,22707.96,22701.93,22702.47,55159
2026-02-20 14:14:00,22699.34,22711.3,22692.99,22707.07,37457
2026-02-20 14:15:00,22707.66,22720.15,22703.93,22709.3,49643
2026-02-20 14:16:00,22706.07,22722.87,22700.19,22713.55,41897
2026-02-20 14:17:00,22713.95,22726.26,22705.82,22717.07,50616
2026-02-20 14:18:00,22717.93,22723.47,22713.34,22714.75,46329
2026-02-20 14:19:00,22713.09,22714.2,22704.52,22713.51,20786
2026-02-20 14:20:00,22714.38,22724.73,22695.48,22717.5,39902
2026-02-20 14:21:00,22718.74,22737.4,22718.57,22720.94,42719
2026-02-20 14:22:00,22720.57,22732.86,22715.41,22721.86,42008
2026-02-20 14:23:00,22720.89,22730.96,22719.91,22723.33,66246
2026-02-20 14:24:00,22723.98,22731.46,22721.64,22729.44,34368
2026-02-20 14:25:00,22731.21,22731.83,22726.63,22728.07,81931
2026-02-20 14:26:00,22728.67,22737.27,22725.26,22731.26,61484
2026-02-20 14:27:00,22731.49,22742.99,22724.1,22731.45,43318
2026-02-20 14:28:00,22735.2,22743.84,22728.0,22731.58,62810
2026-02-20 14:29:00,22731.72,22743.8,22727.84,22736.98,41536
2026-02-20 14:30:00,22735.69,22749.52,22733.01,22741.28,45963
2026-02-20 14:31:00,22739.37,22748.92,22722.87,22745.53,39324
2026-02-20 14:32:00,22745.58,22763.05,22744.94,22751.75,54523
2026-02-20 14:33:00,22749.63,22756.27,22748.13,22752.84,59857
2026-02-20 14:34:00,22755.21,22777.29,22750.58,22756.57,53257
2026-02-20 14:35:00,22756.96,22759.78,22753.61,22756.32,47045
2026-02-20 14:36:00,22756.66,22769.16,22748.6,22758.62,61398
2026-02-20 14:37:00,22761.25,22762.2,22742.13,22759.1,43921
2026-02-20 14:38:00,22761.69,22761.88,22752.5,22760.49,44952
2026-02-20 14:39:00,22762.17,22768.24,22760.26,22763.87,46331
2026-02-20 14:40:00,22763.09,22770.47,22748.68,22761.6,46776
2026-02-20 14:41:00,22764.03,22783.14,22756.05,22770.97,45683
2026-02-20 14:42:00,22771.78,22771.97,22760.71,22767.94,53243
2026-02-20 14:43:00,22765.58,22775.08,22760.36,22764.08,52011
2026-02-20 14:44:00,22764.65,22771.79,22759.95,22769.72,45250
2026-02-20 14:45:00,22771.46,22784.65,22770.45,22773.88,69389
2026-02-20 14:46:00,22771.88,22782.8,22767.77,22777.38,51795
2026-02-20 14:47:00,22778.08,22784.8,22773.0,22780.89,61096
2026-02-20 14:48:00,22781.71,22783.77,22776.33,22781.84,68998
2026-02-20 14:49:00,22781.57,22789.37,22770.4,22779.26,48796
2026-02-20 14:50:00,22774.91,22787.34,22770.63,22780.56,49094
2026-02-20 14:51:00,22781.22,22782.75,22773.17,22778.85,45645
2026-02-20 14:52:00,22779.88,22785.83,22773.97,22783.75,56153
2026-02-20 14:53:00,22781.88,22792.85,22777.59,22784.16,58080
2026-02-20 14:54:00,22784.89,22799.6,22780.07,22781.86,46506
2026-02-20 14:55:00,22781.82,22784.25,22775.17,22781.57,33836
2026-02-20 14:56:00,22779.46,22792.77,22771.86,22784.23,67106
2026-02-20 14:57:00,22784.02,22785.37,22782.41,22782.97,61618
2026-02-20 14:58:00,22781.12,22783.02,22772.88,22780.68,55010
2026-02-20 14:59:00,22781.06,22790.67,22759.43,22782.66,56778
2026-02-20 15:00:00,22781.35,22799.29,22777.26,22784.64,63736
2026-02-20 15:01:00,22784.37,22791.99,22770.71,22783.61,63149
2026-02-20 15:02:00,22786.89,22792.83,22782.13,22782.73,33980
2026-02-20 15:03:00,22782.24,22791.4,22764.87,22784.65,48241
2026-02-20 15:04:00,22784.9,22789.31,22779.51,22779.86,66950
2026-02-20 15:05:00,22778.61,22780.17,22769.29,22775.23,36799
2026-02-20 15:06:00,22774.01,22774.3,22769.93,22773.36,43075
2026-02-20 15:07:00,22770.55,22774.16,22758.51,22773.5,57600
2026-02-20 15:08:00,22773.66,22787.41,22771.19,22775.75,42478
2026-02-20 15:09:00,22776.39,22793.37,22761.39,22782.65,51150
2026-02-20 15:10:00,22782.33,22792.45,22780.62,22787.08,42480
2026-02-20 15:11:00,22786.44,22793.81,22777.83,22787.44,50213
2026-02-20 15:12:00,22791.24,22791.73,22782.69,22788.36,34862
2026-02-20 15:13:00,22784.75,22798.02,22782.62,22785.35,55087
2026-02-20 15:14:00,22782.19,22793.44,22778.32,22786.28,51467
2026-02-20 15:15:00,22789.5,22796.68,22783.97,22786.12,41088
2026-02-20 15:16:00,22781.82,22794.17,22780.13,22788.42,40128
2026-02-20 15:17:00,22788.16,22788.77,22784.31,22786.11,43499
2026-02-20 15:18:00,22786.45,22792.72,22777.72,22789.18,64109
2026-02-20 15:19:00,22788.98,22796.47,22783.32,22796.32,52332
2026-02-20 15:20:00,22798.23,22800.52,22791.98,22796.88,53615
2026-02-20 15:21:00,22794.59,22800.36,22794.33,22799.49,47918
2026-02-20 15:22:00,22799.23,22818.3,22794.84,22803.25,50928
2026-02-20 15:23:00,22803.57,22811.79,22792.51,22802.64,41338
2026-02-20 15:24:00,22804.58,22808.0,22799.37,22804.54,67753
2026-02-20 15:25:00,22802.15,22812.94,22794.15,22805.59,43293
2026-02-20 15:26:00,22808.37,22810.38,22804.67,22806.98,52603
2026-02-20 15:27:00,22806.71,22813.2,22798.54,22804.89,32514
2026-02-20 15:28:00,22807.5,22820.8,22797.73,22805.99,61267
2026-02-20 15:29:00,22803.81,22812.27,22794.96,22808.98,47850
